"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","764813","","","","0"
"2017-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","766621","","","","0"
"2017-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","767935","","","","0"
"2018-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","768005","","","","0"
"2018-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","768522","","","","0"
"2018-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","770301","","","","0"
"2018-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","772597","","","","0"
"2019-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","772828","","","","0"
"2019-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","774035","","","","0"
"2019-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","777128","","","","0"
"2019-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","780631","","","","0"
"2020-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","780707","","","","0"
"2020-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","782199","","","","0"
"2020-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","783204","","","","0"
"2020-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","783257","","","","0"
"2021-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","784156","","","","0"
"2021-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","785819","","","","0"
"2021-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","789225","","","","0"
"2021-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","794300","","","","0"
"2022-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","797102","","","","0"
"1990-01","Quebec","2016A000224","Persons","249","units","0","v11","6","6955119","","","","0"
"1990-04","Quebec","2016A000224","Persons","249","units","0","v11","6","6973762","","","","0"
"1990-07","Quebec","2016A000224","Persons","249","units","0","v11","6","6996986","","","","0"
"1990-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7019039","","","","0"
"1991-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7026241","","","","0"
"1991-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7044395","","","","0"
"1991-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7067396","","","","0"
"1991-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7080336","","","","0"
"1992-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7082645","","","","0"
"1992-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7096705","","","","0"
"1992-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7110010","","","","0"
"1992-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7129062","","","","0"
"1993-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7137514","","","","0"
"1993-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7147047","","","","0"
"1993-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7156537","","","","0"
"1993-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7172016","","","","0"
"1994-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7177923","","","","0"
"1994-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7184599","","","","0"
"1994-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7192403","","","","0"
"1994-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7201106","","","","0"
"1995-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7205074","","","","0"
"1995-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7210305","","","","0"
"1995-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7219219","","","","0"
"1995-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7228600","","","","0"
"1996-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7232952","","","","0"
"1996-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7237307","","","","0"
"1996-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7246897","","","","0"
"1996-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7257616","","","","0"
"1997-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7262945","","","","0"
"1997-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7267820","","","","0"
"1997-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7274611","","","","0"
"1997-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7282871","","","","0"
"1998-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7286008","","","","0"
"1998-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7290497","","","","0"
"1998-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7295935","","","","0"
"1998-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7305302","","","","0"
"1999-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7310238","","","","0"
"1999-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7315053","","","","0"
"1999-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7323250","","","","0"
"1999-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7334722","","","","0"
"2000-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7340269","","","","0"
"2000-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7347179","","","","0"
"2000-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7356951","","","","0"
"2000-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7368772","","","","0"
"2001-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7373978","","","","0"
"2001-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7383844","","","","0"
"2001-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7396456","","","","0"
"2001-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7411504","","","","0"
"2002-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7417882","","","","0"
"2002-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7428016","","","","0"
"2002-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7441656","","","","0"
"2002-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7455892","","","","0"
"2003-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7461516","","","","0"
"2003-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7471775","","","","0"
"2003-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7485753","","","","0"
"2003-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7503709","","","","0"
"2004-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7510408","","","","0"
"2004-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7520262","","","","0"
"2004-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7535590","","","","0"
"2004-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7553651","","","","0"
"2005-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7559625","","","","0"
"2005-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7567307","","","","0"
"2005-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7581476","","","","0"
"2005-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7598887","","","","0"
"2006-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7604258","","","","0"
"2006-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7615505","","","","0"
"2006-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7631966","","","","0"
"2006-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7653092","","","","0"
"2007-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7661583","","","","0"
"2007-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7674385","","","","0"
"2007-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7692916","","","","0"
"2007-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7713173","","","","0"
"2008-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7725513","","","","0"
"2008-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7740347","","","","0"
"2008-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7761725","","","","0"
"2008-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7786475","","","","0"
"2009-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7799115","","","","0"
"2009-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7817022","","","","0"
"2009-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7843383","","","","0"
"2009-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7871361","","","","0"
"2010-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7885717","","","","0"
"2010-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7903339","","","","0"
"2010-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7929222","","","","0"
"2010-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7955007","","","","0"
"2011-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7967185","","","","0"
"2011-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7982119","","","","0"
"2011-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8005090","","","","0"
"2011-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8021860","","","","0"
"2012-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8029498","","","","0"
"2012-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8039492","","","","0"
"2012-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8061101","","","","0"
"2012-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8078388","","","","0"
"2013-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8082771","","","","0"
"2013-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8090916","","","","0"
"2013-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8110880","","","","0"
"2013-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8124660","","","","0"
"2014-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8125478","","","","0"
"2014-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8132425","","","","0"
"2014-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8150183","","","","0"
"2014-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8165447","","","","0"
"2015-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8163132","","","","0"
"2015-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8163063","","","","0"
"2015-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8175272","","","","0"
"2015-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8190014","","","","0"
"2016-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8193624","","","","0"
"2016-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8204085","","","","0"
"2016-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8225950","","","","0"
"2016-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8249692","","","","0"
"2017-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8257450","","","","0"
"2017-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8272894","","","","0"
"2017-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8302063","","","","0"
"2017-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8336460","","","","0"
"2018-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8350601","","","","0"
"2018-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8367551","","","","0"
"2018-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8401738","","","","0"
"2018-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8434705","","","","0"
"2019-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8447803","","","","0"
"2019-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8466531","","","","0"
"2019-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8503483","","","","0"
"2019-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8542198","","","","0"
"2020-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8558033","","","","0"
"2020-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8574270","","","","0"
"2020-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8578300","","","","0"
"2020-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8579476","","","","0"
"2021-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8579370","","","","0"
"2021-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8587179","","","","0"
"2021-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8604495","","","","0"
"2021-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8631147","","","","0"
"2022-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8639642","","","","0"
"1990-01","Ontario","2016A000235","Persons","249","units","0","v12","7","10189985","","","","0"
"1990-04","Ontario","2016A000235","Persons","249","units","0","v12","7","10238884","","","","0"
"1990-07","Ontario","2016A000235","Persons","249","units","0","v12","7","10295832","","","","0"
"1990-10","Ontario","2016A000235","Persons","249","units","0","v12","7","10344678","","","","0"
"1991-01","Ontario","2016A000235","Persons","249","units","0","v12","7","10355101","","","","0"
"1991-04","Ontario","2016A000235","Persons","249","units","0","v12","7","10385937","","","","0"
"1991-07","Ontario","2016A000235","Persons","249","units","0","v12","7","10431316","","","","0"
"1991-10","Ontario","2016A000235","Persons","249","units","0","v12","7","10465562","","","","0"
"1992-01","Ontario","2016A000235","Persons","249","units","0","v12","7","10488022","","","","0"
"1992-04","Ontario","2016A000235","Persons","249","units","0","v12","7","10528346","","","","0"
"1992-07","Ontario","2016A000235","Persons","249","units","0","v12","7","10572205","","","","0"
"1992-10","Ontario","2016A000235","Persons","249","units","0","v12","7","10610665","","","","0"
"1993-01","Ontario","2016A000235","Persons","249","units","0","v12","7","10629994","","","","0"
"1993-04","Ontario","2016A000235","Persons","249","units","0","v12","7","10656924","","","","0"
"1993-07","Ontario","2016A000235","Persons","249","units","0","v12","7","10690038","","","","0"
"1993-10","Ontario","2016A000235","Persons","249","units","0","v12","7","10728737","","","","0"
"1994-01","Ontario","2016A000235","Persons","249","units","0","v12","7","10744762","","","","0"
"1994-04","Ontario","2016A000235","Persons","249","units","0","v12","7","10776819","","","","0"
"1994-07","Ontario","2016A000235","Persons","249","units","0","v12","7","10819146","","","","0"
"1994-10","Ontario","2016A000235","Persons","249","units","0","v12","7","10860406","","","","0"
"1995-01","Ontario","2016A000235","Persons","249","units","0","v12","7","10875308","","","","0"
"1995-04","Ontario","2016A000235","Persons","249","units","0","v12","7","10906895","","","","0"
"1995-07","Ontario","2016A000235","Persons","249","units","0","v12","7","10950119","","","","0"
"1995-10","Ontario","2016A000235","Persons","249","units","0","v12","7","10993416","","","","0"
"1996-01","Ontario","2016A000235","Persons","249","units","0","v12","7","11009307","","","","0"
"1996-04","Ontario","2016A000235","Persons","249","units","0","v12","7","11037392","","","","0"
"1996-07","Ontario","2016A000235","Persons","249","units","0","v12","7","11082903","","","","0"
"1996-10","Ontario","2016A000235","Persons","249","units","0","v12","7","11130574","","","","0"
"1997-01","Ontario","2016A000235","Persons","249","units","0","v12","7","11146270","","","","0"
"1997-04","Ontario","2016A000235","Persons","249","units","0","v12","7","11179959","","","","0"
"1997-07","Ontario","2016A000235","Persons","249","units","0","v12","7","11227651","","","","0"
"1997-10","Ontario","2016A000235","Persons","249","units","0","v12","7","11278893","","","","0"
"1998-01","Ontario","2016A000235","Persons","249","units","0","v12","7","11292059","","","","0"
"1998-04","Ontario","2016A000235","Persons","249","units","0","v12","7","11322038","","","","0"
"1998-07","Ontario","2016A000235","Persons","249","units","0","v12","7","11365901","","","","0"
"1998-10","Ontario","2016A000235","Persons","249","units","0","v12","7","11408804","","","","0"
"1999-01","Ontario","2016A000235","Persons","249","units","0","v12","7","11419589","","","","0"
"1999-04","Ontario","2016A000235","Persons","249","units","0","v12","7","11452857","","","","0"
"1999-07","Ontario","2016A000235","Persons","249","units","0","v12","7","11504759","","","","0"
"1999-10","Ontario","2016A000235","Persons","249","units","0","v12","7","11559464","","","","0"
"2000-01","Ontario","2016A000235","Persons","249","units","0","v12","7","11576994","","","","0"
"2000-04","Ontario","2016A000235","Persons","249","units","0","v12","7","11621255","","","","0"
"2000-07","Ontario","2016A000235","Persons","249","units","0","v12","7","11683290","","","","0"
"2000-10","Ontario","2016A000235","Persons","249","units","0","v12","7","11748348","","","","0"
"2001-01","Ontario","2016A000235","Persons","249","units","0","v12","7","11771945","","","","0"
"2001-04","Ontario","2016A000235","Persons","249","units","0","v12","7","11827345","","","","0"
"2001-07","Ontario","2016A000235","Persons","249","units","0","v12","7","11897534","","","","0"
"2001-10","Ontario","2016A000235","Persons","249","units","0","v12","7","11961789","","","","0"
"2002-01","Ontario","2016A000235","Persons","249","units","0","v12","7","11980361","","","","0"
"2002-04","Ontario","2016A000235","Persons","249","units","0","v12","7","12030408","","","","0"
"2002-07","Ontario","2016A000235","Persons","249","units","0","v12","7","12094174","","","","0"
"2002-10","Ontario","2016A000235","Persons","249","units","0","v12","7","12146053","","","","0"
"2003-01","Ontario","2016A000235","Persons","249","units","0","v12","7","12156750","","","","0"
"2003-04","Ontario","2016A000235","Persons","249","units","0","v12","7","12195501","","","","0"
"2003-07","Ontario","2016A000235","Persons","249","units","0","v12","7","12245039","","","","0"
"2003-10","Ontario","2016A000235","Persons","249","units","0","v12","7","12291669","","","","0"
"2004-01","Ontario","2016A000235","Persons","249","units","0","v12","7","12305320","","","","0"
"2004-04","Ontario","2016A000235","Persons","249","units","0","v12","7","12341656","","","","0"
"2004-07","Ontario","2016A000235","Persons","249","units","0","v12","7","12391421","","","","0"
"2004-10","Ontario","2016A000235","Persons","249","units","0","v12","7","12437664","","","","0"
"2005-01","Ontario","2016A000235","Persons","249","units","0","v12","7","12446466","","","","0"
"2005-04","Ontario","2016A000235","Persons","249","units","0","v12","7","12477967","","","","0"
"2005-07","Ontario","2016A000235","Persons","249","units","0","v12","7","12528663","","","","0"
"2005-10","Ontario","2016A000235","Persons","249","units","0","v12","7","12578931","","","","0"
"2006-01","Ontario","2016A000235","Persons","249","units","0","v12","7","12587531","","","","0"
"2006-04","Ontario","2016A000235","Persons","249","units","0","v12","7","12618444","","","","0"
"2006-07","Ontario","2016A000235","Persons","249","units","0","v12","7","12661878","","","","0"
"2006-10","Ontario","2016A000235","Persons","249","units","0","v12","7","12700994","","","","0"
"2007-01","Ontario","2016A000235","Persons","249","units","0","v12","7","12702838","","","","0"
"2007-04","Ontario","2016A000235","Persons","249","units","0","v12","7","12726728","","","","0"
"2007-07","Ontario","2016A000235","Persons","249","units","0","v12","7","12764806","","","","0"
"2007-10","Ontario","2016A000235","Persons","249","units","0","v12","7","12807208","","","","0"
"2008-01","Ontario","2016A000235","Persons","249","units","0","v12","7","12814446","","","","0"
"2008-04","Ontario","2016A000235","Persons","249","units","0","v12","7","12840272","","","","0"
"2008-07","Ontario","2016A000235","Persons","249","units","0","v12","7","12883583","","","","0"
"2008-10","Ontario","2016A000235","Persons","249","units","0","v12","7","12927148","","","","0"
"2009-01","Ontario","2016A000235","Persons","249","units","0","v12","7","12932234","","","","0"
"2009-04","Ontario","2016A000235","Persons","249","units","0","v12","7","12956332","","","","0"
"2009-07","Ontario","2016A000235","Persons","249","units","0","v12","7","12998345","","","","0"
"2009-10","Ontario","2016A000235","Persons","249","units","0","v12","7","13047485","","","","0"
"2010-01","Ontario","2016A000235","Persons","249","units","0","v12","7","13058435","","","","0"
"2010-04","Ontario","2016A000235","Persons","249","units","0","v12","7","13088106","","","","0"
"2010-07","Ontario","2016A000235","Persons","249","units","0","v12","7","13135778","","","","0"
"2010-10","Ontario","2016A000235","Persons","249","units","0","v12","7","13189339","","","","0"
"2011-01","Ontario","2016A000235","Persons","249","units","0","v12","7","13198650","","","","0"
"2011-04","Ontario","2016A000235","Persons","249","units","0","v12","7","13221999","","","","0"
"2011-07","Ontario","2016A000235","Persons","249","units","0","v12","7","13261381","","","","0"
"2011-10","Ontario","2016A000235","Persons","249","units","0","v12","7","13308659","","","","0"
"2012-01","Ontario","2016A000235","Persons","249","units","0","v12","7","13323332","","","","0"
"2012-04","Ontario","2016A000235","Persons","249","units","0","v12","7","13348263","","","","0"
"2012-07","Ontario","2016A000235","Persons","249","units","0","v12","7","13390632","","","","0"
"2012-10","Ontario","2016A000235","Persons","249","units","0","v12","7","13434943","","","","0"
"2013-01","Ontario","2016A000235","Persons","249","units","0","v12","7","13444704","","","","0"
"2013-04","Ontario","2016A000235","Persons","249","units","0","v12","7","13467829","","","","0"
"2013-07","Ontario","2016A000235","Persons","249","units","0","v12","7","13510781","","","","0"
"2013-10","Ontario","2016A000235","Persons","249","units","0","v12","7","13558528","","","","0"
"2014-01","Ontario","2016A000235","Persons","249","units","0","v12","7","13562583","","","","0"
"2014-04","Ontario","2016A000235","Persons","249","units","0","v12","7","13582747","","","","0"
"2014-07","Ontario","2016A000235","Persons","249","units","0","v12","7","13617553","","","","0"
"2014-10","Ontario","2016A000235","Persons","249","units","0","v12","7","13661314","","","","0"
"2015-01","Ontario","2016A000235","Persons","249","units","0","v12","7","13657737","","","","0"
"2015-04","Ontario","2016A000235","Persons","249","units","0","v12","7","13669860","","","","0"
"2015-07","Ontario","2016A000235","Persons","249","units","0","v12","7","13707118","","","","0"
"2015-10","Ontario","2016A000235","Persons","249","units","0","v12","7","13757688","","","","0"
"2016-01","Ontario","2016A000235","Persons","249","units","0","v12","7","13773629","","","","0"
"2016-04","Ontario","2016A000235","Persons","249","units","0","v12","7","13816545","","","","0"
"2016-07","Ontario","2016A000235","Persons","249","units","0","v12","7","13875394","","","","0"
"2016-10","Ontario","2016A000235","Persons","249","units","0","v12","7","13946431","","","","0"
"2017-01","Ontario","2016A000235","Persons","249","units","0","v12","7","13971785","","","","0"
"2017-04","Ontario","2016A000235","Persons","249","units","0","v12","7","14006386","","","","0"
"2017-07","Ontario","2016A000235","Persons","249","units","0","v12","7","14070141","","","","0"
"2017-10","Ontario","2016A000235","Persons","249","units","0","v12","7","14150783","","","","0"
"2018-01","Ontario","2016A000235","Persons","249","units","0","v12","7","14186830","","","","0"
"2018-04","Ontario","2016A000235","Persons","249","units","0","v12","7","14235643","","","","0"
"2018-07","Ontario","2016A000235","Persons","249","units","0","v12","7","14308697","","","","0"
"2018-10","Ontario","2016A000235","Persons","249","units","0","v12","7","14392903","","","","0"
"2019-01","Ontario","2016A000235","Persons","249","units","0","v12","7","14426822","","","","0"
"2019-04","Ontario","2016A000235","Persons","249","units","0","v12","7","14467552","","","","0"
"2019-07","Ontario","2016A000235","Persons","249","units","0","v12","7","14544701","","","","0"
"2019-10","Ontario","2016A000235","Persons","249","units","0","v12","7","14638247","","","","0"
"2020-01","Ontario","2016A000235","Persons","249","units","0","v12","7","14688726","","","","0"
"2020-04","Ontario","2016A000235","Persons","249","units","0","v12","7","14729324","","","","0"
"2020-07","Ontario","2016A000235","Persons","249","units","0","v12","7","14745712","","","","0"
"2020-10","Ontario","2016A000235","Persons","249","units","0","v12","7","14740704","","","","0"
"2021-01","Ontario","2016A000235","Persons","249","units","0","v12","7","14759431","","","","0"
"2021-04","Ontario","2016A000235","Persons","249","units","0","v12","7","14795883","","","","0"
"2021-07","Ontario","2016A000235","Persons","249","units","0","v12","7","14826276","","","","0"
"2021-10","Ontario","2016A000235","Persons","249","units","0","v12","7","14915270","","","","0"
"2022-01","Ontario","2016A000235","Persons","249","units","0","v12","7","14951825","","","","0"
"1990-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1102752","","","","0"
"1990-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1103935","","","","0"
"1990-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1105421","","","","0"
"1990-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1105098","","","","0"
"1991-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1106196","","","","0"
"1991-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1107757","","","","0"
"1991-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1109604","","","","0"
"1991-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1109400","","","","0"
"1992-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1109978","","","","0"
"1992-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1111050","","","","0"
"1992-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1112689","","","","0"
"1992-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1113209","","","","0"
"1993-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1114180","","","","0"
"1993-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1115554","","","","0"
"1993-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1117618","","","","0"
"1993-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1118603","","","","0"
"1994-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1119284","","","","0"
"1994-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1120863","","","","0"
"1994-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1123230","","","","0"
"1994-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1124263","","","","0"
"1995-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1124947","","","","0"
"1995-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1127234","","","","0"
"1995-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1129150","","","","0"
"1995-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1129547","","","","0"
"1996-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1130288","","","","0"
"1996-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1132025","","","","0"
"1996-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1134196","","","","0"
"1996-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1134619","","","","0"
"1997-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1134997","","","","0"
"1997-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1135846","","","","0"
"1997-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1136128","","","","0"
"1997-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1135649","","","","0"
"1998-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1135770","","","","0"
"1998-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1136177","","","","0"
"1998-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1137489","","","","0"
"1998-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1138328","","","","0"
"1999-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1138946","","","","0"
"1999-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1140502","","","","0"
"1999-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1142448","","","","0"
"1999-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1143618","","","","0"
"2000-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1144428","","","","0"
"2000-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1145873","","","","0"
"2000-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1147313","","","","0"
"2000-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1148183","","","","0"
"2001-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1148456","","","","0"
"2001-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1149684","","","","0"
"2001-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1151454","","","","0"
"2001-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1152150","","","","0"
"2002-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1152837","","","","0"
"2002-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1154737","","","","0"
"2002-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1156680","","","","0"
